path,label,signer
dataset\raw\who\sample_009_mike.npz,who,mike
dataset\raw\who\sample_006_mike.npz,who,mike
dataset\raw\who\sample_014_mike.npz,who,mike
dataset\raw\who\sample_001_mike.npz,who,mike
dataset\raw\who\sample_028_mike.npz,who,mike
dataset\raw\who\sample_008_mike.npz,who,mike
dataset\raw\who\sample_011_mike.npz,who,mike
dataset\raw\who\sample_025_mike.npz,who,mike
dataset\raw\who\sample_022_mike.npz,who,mike
dataset\raw\who\sample_016_mike.npz,who,mike
dataset\raw\who\sample_072_wj.npz,who,wj
dataset\raw\who\sample_067_wj.npz,who,wj
dataset\raw\who\sample_089_wj.npz,who,wj
dataset\raw\who\sample_069_wj.npz,who,wj
dataset\raw\who\sample_065_wj.npz,who,wj
dataset\raw\who\sample_075_wj.npz,who,wj
dataset\raw\who\sample_088_wj.npz,who,wj
dataset\raw\who\sample_082_wj.npz,who,wj
dataset\raw\who\sample_079_wj.npz,who,wj
dataset\raw\who\sample_070_wj.npz,who,wj
dataset\raw\who\sample_063_wj.npz,who,wj
dataset\raw\who\sample_077_wj.npz,who,wj
dataset\raw\who\sample_086_wj.npz,who,wj
dataset\raw\who\sample_083_wj.npz,who,wj
dataset\raw\who\sample_068_wj.npz,who,wj
dataset\raw\who\sample_061_wj.npz,who,wj
dataset\raw\who\sample_078_wj.npz,who,wj
dataset\raw\who\sample_076_wj.npz,who,wj
dataset\raw\who\sample_090_wj.npz,who,wj
dataset\raw\who\sample_066_wj.npz,who,wj
dataset\raw\why\sample_051_matt.npz,why,matt
dataset\raw\why\sample_047_matt.npz,why,matt
dataset\raw\why\sample_058_matt.npz,why,matt
dataset\raw\why\sample_042_matt.npz,why,matt
dataset\raw\why\sample_053_matt.npz,why,matt
dataset\raw\why\sample_031_matt.npz,why,matt
dataset\raw\why\sample_036_matt.npz,why,matt
dataset\raw\why\sample_034_matt.npz,why,matt
dataset\raw\why\sample_035_matt.npz,why,matt
dataset\raw\why\sample_039_matt.npz,why,matt
dataset\raw\why\sample_045_matt.npz,why,matt
dataset\raw\why\sample_059_matt.npz,why,matt
dataset\raw\why\sample_044_matt.npz,why,matt
dataset\raw\why\sample_037_matt.npz,why,matt
dataset\raw\why\sample_038_matt.npz,why,matt
dataset\raw\why\sample_032_matt.npz,why,matt
dataset\raw\why\sample_057_matt.npz,why,matt
dataset\raw\why\sample_056_matt.npz,why,matt
dataset\raw\why\sample_046_matt.npz,why,matt
dataset\raw\why\sample_055_matt.npz,why,matt
dataset\raw\why\sample_011_mike.npz,why,mike
dataset\raw\why\sample_018_mike.npz,why,mike
dataset\raw\why\sample_017_mike.npz,why,mike
dataset\raw\why\sample_026_mike.npz,why,mike
dataset\raw\why\sample_023_mike.npz,why,mike
dataset\raw\why\sample_021_mike.npz,why,mike
dataset\raw\why\sample_014_mike.npz,why,mike
dataset\raw\why\sample_009_mike.npz,why,mike
dataset\raw\why\sample_022_mike.npz,why,mike
dataset\raw\why\sample_015_mike.npz,why,mike
dataset\raw\why\sample_012_mike.npz,why,mike
dataset\raw\why\sample_029_mike.npz,why,mike
dataset\raw\why\sample_007_mike.npz,why,mike
dataset\raw\why\sample_013_mike.npz,why,mike
dataset\raw\why\sample_002_mike.npz,why,mike
dataset\raw\why\sample_025_mike.npz,why,mike
dataset\raw\why\sample_008_mike.npz,why,mike
dataset\raw\why\sample_001_mike.npz,why,mike
dataset\raw\why\sample_027_mike.npz,why,mike
dataset\raw\why\sample_016_mike.npz,why,mike
dataset\raw\why\sample_066_wj.npz,why,wj
dataset\raw\why\sample_067_wj.npz,why,wj
dataset\raw\why\sample_089_wj.npz,why,wj
dataset\raw\why\sample_077_wj.npz,why,wj
dataset\raw\why\sample_069_wj.npz,why,wj
dataset\raw\why\sample_071_wj.npz,why,wj
dataset\raw\why\sample_083_wj.npz,why,wj
dataset\raw\why\sample_063_wj.npz,why,wj
dataset\raw\why\sample_073_wj.npz,why,wj
dataset\raw\why\sample_068_wj.npz,why,wj
dataset\raw\why\sample_074_wj.npz,why,wj
dataset\raw\why\sample_087_wj.npz,why,wj
dataset\raw\why\sample_090_wj.npz,why,wj
dataset\raw\why\sample_080_wj.npz,why,wj
dataset\raw\why\sample_064_wj.npz,why,wj
dataset\raw\why\sample_076_wj.npz,why,wj
dataset\raw\why\sample_070_wj.npz,why,wj
dataset\raw\why\sample_075_wj.npz,why,wj
dataset\raw\why\sample_079_wj.npz,why,wj
dataset\raw\why\sample_078_wj.npz,why,wj
dataset\raw\work\sample_060_matt.npz,work,matt
dataset\raw\work\sample_044_matt.npz,work,matt
dataset\raw\work\sample_050_matt.npz,work,matt
dataset\raw\work\sample_038_matt.npz,work,matt
dataset\raw\work\sample_059_matt.npz,work,matt
dataset\raw\work\sample_055_matt.npz,work,matt
dataset\raw\work\sample_052_matt.npz,work,matt
dataset\raw\work\sample_054_matt.npz,work,matt
dataset\raw\work\sample_048_matt.npz,work,matt
dataset\raw\work\sample_032_matt.npz,work,matt
dataset\raw\work\sample_033_matt.npz,work,matt
dataset\raw\work\sample_051_matt.npz,work,matt
dataset\raw\work\sample_040_matt.npz,work,matt
dataset\raw\work\sample_037_matt.npz,work,matt
dataset\raw\work\sample_049_matt.npz,work,matt
dataset\raw\work\sample_043_matt.npz,work,matt
dataset\raw\work\sample_039_matt.npz,work,matt
dataset\raw\work\sample_057_matt.npz,work,matt
dataset\raw\work\sample_053_matt.npz,work,matt
dataset\raw\work\sample_047_matt.npz,work,matt
dataset\raw\work\sample_007_mike.npz,work,mike
dataset\raw\work\sample_013_mike.npz,work,mike
dataset\raw\work\sample_003_mike.npz,work,mike
dataset\raw\work\sample_004_mike.npz,work,mike
dataset\raw\work\sample_001_mike.npz,work,mike
dataset\raw\work\sample_024_mike.npz,work,mike
dataset\raw\work\sample_010_mike.npz,work,mike
dataset\raw\work\sample_014_mike.npz,work,mike
dataset\raw\work\sample_028_mike.npz,work,mike
dataset\raw\work\sample_005_mike.npz,work,mike
dataset\raw\work\sample_008_mike.npz,work,mike
dataset\raw\work\sample_027_mike.npz,work,mike
dataset\raw\work\sample_017_mike.npz,work,mike
dataset\raw\work\sample_011_mike.npz,work,mike
dataset\raw\work\sample_015_mike.npz,work,mike
dataset\raw\work\sample_006_mike.npz,work,mike
dataset\raw\work\sample_030_mike.npz,work,mike
dataset\raw\work\sample_029_mike.npz,work,mike
dataset\raw\work\sample_018_mike.npz,work,mike
dataset\raw\work\sample_012_mike.npz,work,mike
dataset\raw\work\sample_088_wj.npz,work,wj
dataset\raw\work\sample_080_wj.npz,work,wj
dataset\raw\work\sample_069_wj.npz,work,wj
dataset\raw\work\sample_066_wj.npz,work,wj
dataset\raw\work\sample_081_wj.npz,work,wj
dataset\raw\work\sample_062_wj.npz,work,wj
dataset\raw\work\sample_071_wj.npz,work,wj
dataset\raw\work\sample_072_wj.npz,work,wj
dataset\raw\work\sample_082_wj.npz,work,wj
dataset\raw\work\sample_090_wj.npz,work,wj
dataset\raw\work\sample_078_wj.npz,work,wj
dataset\raw\work\sample_084_wj.npz,work,wj
dataset\raw\work\sample_076_wj.npz,work,wj
dataset\raw\work\sample_067_wj.npz,work,wj
dataset\raw\work\sample_065_wj.npz,work,wj
dataset\raw\work\sample_074_wj.npz,work,wj
dataset\raw\work\sample_073_wj.npz,work,wj
dataset\raw\work\sample_087_wj.npz,work,wj
dataset\raw\work\sample_079_wj.npz,work,wj
dataset\raw\work\sample_089_wj.npz,work,wj
dataset\raw\yesterday\sample_038_matt.npz,yesterday,matt
dataset\raw\yesterday\sample_046_matt.npz,yesterday,matt
dataset\raw\yesterday\sample_049_matt.npz,yesterday,matt
dataset\raw\yesterday\sample_053_matt.npz,yesterday,matt
dataset\raw\yesterday\sample_051_matt.npz,yesterday,matt
dataset\raw\yesterday\sample_033_matt.npz,yesterday,matt
dataset\raw\yesterday\sample_050_matt.npz,yesterday,matt
dataset\raw\yesterday\sample_055_matt.npz,yesterday,matt
dataset\raw\yesterday\sample_056_matt.npz,yesterday,matt
dataset\raw\yesterday\sample_035_matt.npz,yesterday,matt
dataset\raw\yesterday\sample_031_matt.npz,yesterday,matt
dataset\raw\yesterday\sample_043_matt.npz,yesterday,matt
dataset\raw\yesterday\sample_057_matt.npz,yesterday,matt
dataset\raw\yesterday\sample_054_matt.npz,yesterday,matt
dataset\raw\yesterday\sample_040_matt.npz,yesterday,matt
dataset\raw\yesterday\sample_042_matt.npz,yesterday,matt
dataset\raw\yesterday\sample_045_matt.npz,yesterday,matt
dataset\raw\yesterday\sample_059_matt.npz,yesterday,matt
dataset\raw\yesterday\sample_034_matt.npz,yesterday,matt
dataset\raw\yesterday\sample_041_matt.npz,yesterday,matt
dataset\raw\yesterday\sample_013_mike.npz,yesterday,mike
dataset\raw\yesterday\sample_016_mike.npz,yesterday,mike
dataset\raw\yesterday\sample_027_mike.npz,yesterday,mike
dataset\raw\yesterday\sample_018_mike.npz,yesterday,mike
dataset\raw\yesterday\sample_007_mike.npz,yesterday,mike
dataset\raw\yesterday\sample_012_mike.npz,yesterday,mike
dataset\raw\yesterday\sample_008_mike.npz,yesterday,mike
dataset\raw\yesterday\sample_009_mike.npz,yesterday,mike
dataset\raw\yesterday\sample_021_mike.npz,yesterday,mike
dataset\raw\yesterday\sample_025_mike.npz,yesterday,mike
dataset\raw\yesterday\sample_004_mike.npz,yesterday,mike
dataset\raw\yesterday\sample_001_mike.npz,yesterday,mike
dataset\raw\yesterday\sample_022_mike.npz,yesterday,mike
dataset\raw\yesterday\sample_030_mike.npz,yesterday,mike
dataset\raw\yesterday\sample_020_mike.npz,yesterday,mike
dataset\raw\yesterday\sample_017_mike.npz,yesterday,mike
dataset\raw\yesterday\sample_019_mike.npz,yesterday,mike
dataset\raw\yesterday\sample_011_mike.npz,yesterday,mike
dataset\raw\yesterday\sample_002_mike.npz,yesterday,mike
dataset\raw\yesterday\sample_010_mike.npz,yesterday,mike
dataset\raw\yesterday\sample_082_wj.npz,yesterday,wj
dataset\raw\yesterday\sample_074_wj.npz,yesterday,wj
dataset\raw\yesterday\sample_073_wj.npz,yesterday,wj
dataset\raw\yesterday\sample_089_wj.npz,yesterday,wj
dataset\raw\yesterday\sample_069_wj.npz,yesterday,wj
dataset\raw\yesterday\sample_083_wj.npz,yesterday,wj
dataset\raw\yesterday\sample_078_wj.npz,yesterday,wj
dataset\raw\yesterday\sample_061_wj.npz,yesterday,wj
dataset\raw\yesterday\sample_077_wj.npz,yesterday,wj
dataset\raw\yesterday\sample_080_wj.npz,yesterday,wj
dataset\raw\yesterday\sample_066_wj.npz,yesterday,wj
dataset\raw\yesterday\sample_087_wj.npz,yesterday,wj
dataset\raw\yesterday\sample_063_wj.npz,yesterday,wj
dataset\raw\yesterday\sample_075_wj.npz,yesterday,wj
dataset\raw\yesterday\sample_068_wj.npz,yesterday,wj
dataset\raw\yesterday\sample_084_wj.npz,yesterday,wj
dataset\raw\yesterday\sample_062_wj.npz,yesterday,wj
dataset\raw\yesterday\sample_072_wj.npz,yesterday,wj
dataset\raw\yesterday\sample_076_wj.npz,yesterday,wj
dataset\raw\yesterday\sample_088_wj.npz,yesterday,wj
dataset\raw\you\sample_049_matt.npz,you,matt
dataset\raw\you\sample_060_matt.npz,you,matt
dataset\raw\you\sample_031_matt.npz,you,matt
dataset\raw\you\sample_052_matt.npz,you,matt
dataset\raw\you\sample_048_matt.npz,you,matt
dataset\raw\you\sample_042_matt.npz,you,matt
dataset\raw\you\sample_038_matt.npz,you,matt
dataset\raw\you\sample_056_matt.npz,you,matt
dataset\raw\you\sample_041_matt.npz,you,matt
dataset\raw\you\sample_046_matt.npz,you,matt
dataset\raw\you\sample_040_matt.npz,you,matt
dataset\raw\you\sample_053_matt.npz,you,matt
dataset\raw\you\sample_055_matt.npz,you,matt
dataset\raw\you\sample_044_matt.npz,you,matt
dataset\raw\you\sample_032_matt.npz,you,matt
dataset\raw\you\sample_045_matt.npz,you,matt
dataset\raw\you\sample_047_matt.npz,you,matt
dataset\raw\you\sample_050_matt.npz,you,matt
dataset\raw\you\sample_051_matt.npz,you,matt
dataset\raw\you\sample_057_matt.npz,you,matt
dataset\raw\you\sample_010_mike.npz,you,mike
dataset\raw\you\sample_022_mike.npz,you,mike
dataset\raw\you\sample_027_mike.npz,you,mike
dataset\raw\you\sample_026_mike.npz,you,mike
dataset\raw\you\sample_001_mike.npz,you,mike
dataset\raw\you\sample_029_mike.npz,you,mike
dataset\raw\you\sample_018_mike.npz,you,mike
dataset\raw\you\sample_016_mike.npz,you,mike
dataset\raw\you\sample_005_mike.npz,you,mike
dataset\raw\you\sample_024_mike.npz,you,mike
dataset\raw\you\sample_011_mike.npz,you,mike
dataset\raw\you\sample_017_mike.npz,you,mike
dataset\raw\you\sample_023_mike.npz,you,mike
dataset\raw\you\sample_009_mike.npz,you,mike
dataset\raw\you\sample_004_mike.npz,you,mike
dataset\raw\you\sample_030_mike.npz,you,mike
dataset\raw\you\sample_008_mike.npz,you,mike
dataset\raw\you\sample_020_mike.npz,you,mike
dataset\raw\you\sample_002_mike.npz,you,mike
dataset\raw\you\sample_013_mike.npz,you,mike
dataset\raw\you\sample_070_wj.npz,you,wj
dataset\raw\you\sample_081_wj.npz,you,wj
dataset\raw\you\sample_079_wj.npz,you,wj
dataset\raw\you\sample_087_wj.npz,you,wj
dataset\raw\you\sample_088_wj.npz,you,wj
dataset\raw\you\sample_075_wj.npz,you,wj
dataset\raw\you\sample_073_wj.npz,you,wj
dataset\raw\you\sample_069_wj.npz,you,wj
dataset\raw\you\sample_076_wj.npz,you,wj
dataset\raw\you\sample_090_wj.npz,you,wj
dataset\raw\you\sample_086_wj.npz,you,wj
dataset\raw\you\sample_064_wj.npz,you,wj
dataset\raw\you\sample_083_wj.npz,you,wj
dataset\raw\you\sample_067_wj.npz,you,wj
dataset\raw\you\sample_082_wj.npz,you,wj
dataset\raw\you\sample_085_wj.npz,you,wj
dataset\raw\you\sample_065_wj.npz,you,wj
dataset\raw\you\sample_084_wj.npz,you,wj
dataset\raw\you\sample_077_wj.npz,you,wj
dataset\raw\you\sample_074_wj.npz,you,wj
dataset\raw\your\sample_034_matt.npz,your,matt
dataset\raw\your\sample_059_matt.npz,your,matt
dataset\raw\your\sample_032_matt.npz,your,matt
dataset\raw\your\sample_033_matt.npz,your,matt
dataset\raw\your\sample_042_matt.npz,your,matt
dataset\raw\your\sample_043_matt.npz,your,matt
dataset\raw\your\sample_039_matt.npz,your,matt
dataset\raw\your\sample_031_matt.npz,your,matt
dataset\raw\your\sample_058_matt.npz,your,matt
dataset\raw\your\sample_038_matt.npz,your,matt
dataset\raw\your\sample_045_matt.npz,your,matt
dataset\raw\your\sample_040_matt.npz,your,matt
dataset\raw\your\sample_060_matt.npz,your,matt
dataset\raw\your\sample_053_matt.npz,your,matt
dataset\raw\your\sample_046_matt.npz,your,matt
dataset\raw\your\sample_054_matt.npz,your,matt
dataset\raw\your\sample_049_matt.npz,your,matt
dataset\raw\your\sample_057_matt.npz,your,matt
dataset\raw\your\sample_056_matt.npz,your,matt
dataset\raw\your\sample_048_matt.npz,your,matt
dataset\raw\your\sample_015_mike.npz,your,mike
dataset\raw\your\sample_008_mike.npz,your,mike
dataset\raw\your\sample_020_mike.npz,your,mike
dataset\raw\your\sample_001_mike.npz,your,mike
dataset\raw\your\sample_030_mike.npz,your,mike
dataset\raw\your\sample_017_mike.npz,your,mike
dataset\raw\your\sample_010_mike.npz,your,mike
dataset\raw\your\sample_019_mike.npz,your,mike
dataset\raw\your\sample_013_mike.npz,your,mike
dataset\raw\your\sample_004_mike.npz,your,mike
dataset\raw\your\sample_011_mike.npz,your,mike
dataset\raw\your\sample_009_mike.npz,your,mike
dataset\raw\your\sample_007_mike.npz,your,mike
dataset\raw\your\sample_012_mike.npz,your,mike
dataset\raw\your\sample_027_mike.npz,your,mike
dataset\raw\your\sample_016_mike.npz,your,mike
dataset\raw\your\sample_029_mike.npz,your,mike
dataset\raw\your\sample_023_mike.npz,your,mike
dataset\raw\your\sample_014_mike.npz,your,mike
dataset\raw\your\sample_002_mike.npz,your,mike
dataset\raw\your\sample_079_wj.npz,your,wj
dataset\raw\your\sample_067_wj.npz,your,wj
dataset\raw\your\sample_088_wj.npz,your,wj
dataset\raw\your\sample_080_wj.npz,your,wj
dataset\raw\your\sample_069_wj.npz,your,wj
dataset\raw\your\sample_065_wj.npz,your,wj
dataset\raw\your\sample_072_wj.npz,your,wj
dataset\raw\your\sample_071_wj.npz,your,wj
dataset\raw\your\sample_090_wj.npz,your,wj
dataset\raw\your\sample_061_wj.npz,your,wj
dataset\raw\your\sample_077_wj.npz,your,wj
dataset\raw\your\sample_073_wj.npz,your,wj
dataset\raw\your\sample_063_wj.npz,your,wj
dataset\raw\your\sample_082_wj.npz,your,wj
dataset\raw\your\sample_064_wj.npz,your,wj
dataset\raw\your\sample_078_wj.npz,your,wj
dataset\raw\your\sample_081_wj.npz,your,wj
dataset\raw\your\sample_087_wj.npz,your,wj
dataset\raw\your\sample_062_wj.npz,your,wj
dataset\raw\your\sample_066_wj.npz,your,wj
